vereador;tipo;numero;data;ementa;url
"PAULO ROGÉRIO FATTORE";"";"142/2025";"11/06/2025";"Solicita ao Executivo estudar a implantação de uma pista de caminhada no bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"136/2025";"30/05/2025";"Solicita ao Executivo providenciar com urgência o reforço no patrulhamento da Guarda Municipal e da Polícia Militar, mesmo durante o dia, nos bairros de Santa Luzia, Jardim Santa Rita, Recreio e Paraisolândia, além de iniciar estudos visando a reativação da base da Guarda Municipal no bairro do Recreio.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"131/2025";"20/05/2025";"Solicita ao Executivo providenciar a implantação de um playground em área defronte ao campo de futebol do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"113/2025";"29/04/2025";"Solicita ao Executivo providenciar à recuperação do pavimento da rotatória que dá acesso a empresa Kerakoll, às margens da SP-308";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"112/2025";"29/04/2025";"Solicita ao Executivo providenciar à manutenção de canaleta de escoamento de água situada na esquina da Avenida Ítalo Lorandi com a Rua Nossa Senhora do Rosário.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"90/2025";"31/03/2025";"Solicita ao Executivo providenciar a instalação de um bebedouro elétrico refrigerado no espaço entre os vestiários dos jogadores e a sala da arbitragem do Estádio Municipal “Lázaro Trevisan”.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"86/2025";"27/03/2025";"Solicita ao Executivo providenciar a instalação de câmeras de monitoramento e reforço na iluminação na parte frontal e nos fundos do Posto de Saúde, junto ao prédio do NAPE, nos prédios das escolas e nas imediações do campo de futebol do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"74/2025";"19/03/2025";"Solicita ao Executivo providenciar a instalação de dois refletores em postes situados ao lado de cada uma das salas de velório do Cemitério Municipal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"73/2025";"19/03/2025";"Solicita ao Executivo estudar a possibilidade de se implantar treinos de futebol, vôlei e outras atividades esportivas aos sábados para os moradores do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"62/2025";"07/03/2025";"Solicita ao Executivo providenciar a instalação de equipamentos de ar condicionado na sala de remédios, na sala de vacinas e na sala de curativos do posto de saúde do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"49/2025";"27/02/2025";"Solicita ao Executivo providenciar, junto ao setor competente, a execução de serviço de tapa buracos nas ruas do bairro Parque das Nações.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"38/2025";"18/02/2025";"Solicita ao Executivo providenciar, junto ao setor responsável, à manutenção da estrada que dá acesso ao sítio Deliberali, bem como à estrada que dá acesso à propriedade da família D´Abronzo.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"37/2025";"18/02/2025";"Solicita ao Executivo providenciar com urgência a recuperação geral do campo de areia do Jardim Alvorada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"23/2025";"07/02/2025";"Solicita ao Executivo providenciar a execução de serviço de tapa buracos na Rua Luiz Callovi, no bairro São Benedito.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"19/2025";"06/02/2025";"Solicita ao Executivo providenciar, junto ao setor competente, a implantação de placas de limite de velocidade e de indicação de curvas na Vicinal Joaquim Enéas Zarur Bacin, acesso ao bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"17/2025";"06/02/2025";"Solicita ao Executivo providenciar a implantação de iluminação na academia ao ar livre do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"15/2025";"06/02/2025";"Solicita ao Executivo providenciar a substituição de galeria de águas pluviais existente na Rua São Francisco, no bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"91/2025";"30/01/2025";"Solicita ao Executivo providenciar a instalação de uma academia ao ar livre e um parque infantil no bairro Portal do Itaqueri.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"8/2025";"09/01/2025";"Solicita ao Executivo intensificar as ações do serviço de tapa buracos nas ruas do bairro de Paraisolândia, bem como promover ao recape geral das ruas do Jardim São Sebastião (bairro dos Faganello).";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"6/2025";"09/01/2025";"Solicita ao Executivo estudar a implantação de uma rampa de acesso para cadeirantes na entrada principal do posto de saúde do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"4/2025";"09/01/2025";"Solicita ao Executivo providenciar a poda de galhos de árvore nas praças do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"2/2025";"09/01/2025";"Solicita ao Executivo providenciar a aplicação de fresado de asfalto no trecho de terra da Rua Valentim Sanches, no bairro de Paraisolândia, bem como solicitar às usinas que molhem regularmente o referido trecho.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"10/2026";"06/07/2026";"De aplausos à equipe sub-15 de vôlei feminino de Charqueada, campeã dos Mini Jogos Regionais da Serra do Itaqueri 2026";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"3/2025";"30/10/2025";"Aprova as contas da Prefeitura Municipal de Charqueada, referentes ao exercício financeiro de 2023, conforme especifica";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"9/2025";"05/03/2025";"Fixa os valores dos subsídios do Prefeito, Vice-Prefeito e dos Secretários Municipais, na forma prevista pelo art. 29, inciso V, da Constituição Federal de 1988, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"5/2025";"21/02/2025";"Institui o programa de estágio remunerado no âmbito da Câmara Municipal de Charqueada, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"13/2026";"08/05/2026";"Estabelece o Regime Jurídico, dispõe sobre a reorganização administrativa do quadro de pessoal, consolida as leis que regem os servidores da Câmara Municipal de Charqueada/SP, e dá outras providências.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"5/2026";"30/01/2026";"Dispõe sobre criação de cargo em comissão no quadro pessoal de servidores do Poder Legislativo Municipal definidos pela Lei Complementar n° 142, de 15 de fevereiro de 1013, altera seu Anexo III, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"4/2026";"28/01/2026";"Dispõe sobre autorização de pagamento retroativo de diferenças de quinquênio e sexta-parte aos servidores públicos efetivos do Poder Legislativo, nos termos da Lei Complementar nº 226/2026, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"2/2026";"13/01/2026";"Concede revisão geral aos servidores do Poder Legislativo de Charqueada, alterando o Anexo III da Lei Complementar nº 142, de 15 de fevereiro de 2013, reajusta respectiva remuneração mediante ganho real, e dá outras providências.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"10/2025";"06/03/2025";"Concede revisão geral aos servidores do Poder Legislativo de Charqueada, alterando o Anexo III da Lei Complementar nº 142, de 15 de fevereiro de 2013, reajusta respectiva remuneração mediante ganho real, e dá outras providências.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"1/2025";"30/01/2025";"Dispõe sobre criação de cargo em comissão no quadro pessoal de servidores do Poder Legislativo Municipal definidos pela Lei Complementar n° 132, de 25 de abril de 2012, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"2/2025";"07/07/2025";"Altera e acrescenta dispositivos ao Regimento Interno da Câmara Municipal de Charqueada/SP, Resolução nº 02, de 22 de dezembro de 2020, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"1/2025";"05/03/2025";"Fixa os valores dos subsídios dos Vereadores e do Presidente da Câmara Municipal de Charqueada/SP, na forma prevista pelo art. 29, inciso VI, da Constituição Federal de 1988, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"PAULO ROGÉRIO FATTORE";"";"37/2026";"24/08/2026";"De informações ao Senhor Chefe do Executivo solicitando um estudo para o aumento da oferta de transporte público municipal especialmente nos horários de pico";"https://charqueada.siscam.com.br/Vereadores/Proposituras/211"
"ROBSON OBROWNICK";"Emenda a Projeto de Lei";"1 ao Projeto de Lei Nº 28/2026";"20/08/2026";"Emenda ao Projeto de Lei Nº 28/2026 - Institui o ‘Programa Municipal Remédio em Casa’, que regulamenta a entrega domiciliar de medicamentos da Farmácia Municipal aos usuários do SUS com dificuldade de locomoção";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"83/2026";"01/06/2026";"Solicita ao Executivo estudar a possibilidade de se concretar o campo de areia do NAPE do bairro Jardim Solar, transformando-o numa quadra esportiva.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"210/2025";"10/10/2025";"Solicita ao Executivo providenciar a implantação de brinquedos novos no parque infantil do bairro Jardim Solar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"209/2025";"10/10/2025";"Solicita ao Executivo providenciar a implantação de um parque infantil na Rua João da Silva Bueno, atrás do cemitério municipal, ou ainda, se possível, em seu pátio.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"51/2025";"27/02/2025";"Solicita ao Executivo estudar a possibilidade de se implantar sanitários na areninha esportiva situada na Avenida Barão do Rio Branco.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"50/2025";"27/02/2025";"Solicita ao Executivo providenciar a manutenção da calçada fronteiriça à EMEB “Antonio Furlan”.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"15/2026";"30/07/2026";"De pesar pelo falecimento do Senhor Noel Antonio Paulon";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"ROBSON OBROWNICK";"";"1/2025";"05/03/2025";"Fixa os valores dos subsídios dos Vereadores e do Presidente da Câmara Municipal de Charqueada/SP, na forma prevista pelo art. 29, inciso VI, da Constituição Federal de 1988, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/164"
"RODRIGO APARECIDO MURILLO";"Emenda a Projeto de Lei";"1 ao Projeto de Lei Nº 28/2026";"20/08/2026";"Emenda ao Projeto de Lei Nº 28/2026 - Institui o ‘Programa Municipal Remédio em Casa’, que regulamenta a entrega domiciliar de medicamentos da Farmácia Municipal aos usuários do SUS com dificuldade de locomoção";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"110/2026";"28/07/2026";"Solicita ao Executivo providenciar a execução de serviço de recape na Rua Horácio Pacano, no Jardim Residencial Sancinetti.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"109/2026";"27/07/2026";"Solicita ao Executivo providenciar a instalação de um bebedouro no Parque Infantil do bairro Portal do Itaqueri.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"108/2026";"27/07/2026";"Solicita ao Executivo providenciar a limpeza geral e a manutenção de duas bocas de lobo situadas no final da Rua José Pedro da Silva, no bairro GSP Life.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"89/2026";"09/06/2026";"Solicita ao Executivo providenciar a execução de serviço de tapa buracos nas ruas José Pedro Claudino e Silvio Perinotti, no bairro Jardim Silvana.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"82/2026";"29/05/2026";"Solicita ao Executivo providenciar a execução de serviço de tapa buracos nas Ruas Osvaldo Franco Barbosa, Cacilda Franco de Arruda Guelli, José Pedro da Silva e Pastor Nestor Paulo dos Santos, no bairro GSP Life.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"81/2026";"29/05/2026";"Solicita ao Executivo providenciar a implantação de um redutor de velocidade na Rua Pastor Moysés de Castro, no bairro GSP Life.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"76/2026";"19/05/2026";"Solicita ao Executivo providenciar a manutenção geral, bem como uma melhoria na iluminação da Praça João Batista Aragão.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"75/2026";"19/05/2026";"Solicita ao Executivo proceder a estudos visando a implantação de um redutor de velocidade na Rua Fernando Tibúrcio Ribeiro, no Jardim Alvorada I.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"69/2026";"29/04/2026";"Solicita ao Executivo providenciar a colocação de telas anti-pombos no ginásio de esportes da Escola “Áurea Montezzo Beismann”.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"68/2026";"29/04/2026";"Solicita ao Executivo providenciar a implantação de um campo de areia com iluminação para a prática de futebol e vôlei, no bairro Portal do Itaqueri.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"56/2026";"09/04/2026";"Solicita ao Executivo providenciar a execução de serviço de recape da Via Jose Navaretti.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"53/2026";"09/04/2026";"Solicita ao Executivo providenciar a instalação de câmeras de monitoramento no parque do Jardim do Bosque.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"51/2026";"07/04/2026";"Solicita ao Executivo estudar a implantação de um ponto de ônibus na Rua Joana Furlan, no bairro São Benedito.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"43/2026";"19/03/2026";"Solicita ao Executivo estudar a implantação de uma pista de caminhada com iluminação e um parquinho infantil em área verde situada no bairro Portal do Itaqueri";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"34/2026";"05/03/2026";"Solicita ao Executivo proceder a estudos visando a implantação de dois redutores de velocidade, um no cruzamento da Rua Belo Horizonte com a Rua São João e outra no cruzamento da Rua São João com a Rua Belo Horizonte.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"30/2026";"27/02/2026";"Solicita ao Executivo providenciar a implantação de uma faixa elevada defronte à EMEB “José Pedro Mariotti”, na Avenida Carlos Gomes.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"19/2026";"06/02/2026";"Solicita ao Executivo providenciar a implantação de vaga de embarque e desembarque defronte ao posto de fisioterapia e vaga de estacionamento de ônibus defronte à sede do CAPEC, ambos na Rua Mário Pedrolli, no Jardim Marussig.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"18/2026";"06/02/2026";"Solicita ao Executivo estudar a possibilidade de se recapear o trecho asfaltado da Estrada dos Bortolotti.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"230/2025";"18/11/2025";"Solicita ao Executivo providenciar à manutenção do alambrado e da calçada do antigo postinho do Jardim do Bosque.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"211/2025";"16/10/2025";"Solicita ao Executivo providenciar a implantação de sistema de iluminação no parque infantil do Jardim Alvorada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"204/2025";"01/10/2025";"Solicita ao Executivo providenciar a implantação de calçadas em todo trecho da Avenida Ayrton Senna.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"192/2025";"10/09/2025";"Solicita ao Executivo de estudar a implantação de um guard-rail ao lado de residência situada na esquina das ruas Silvio Zanoni com São João, no centro da cidade.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"166/2025";"30/07/2025";"Solicita ao Executivo providenciar a manutenção do calçamento da praça central do bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"148/2025";"08/07/2025";"Solicita ao Executivo estudar a instalação de câmeras de monitoramento nas escolas municipais.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"147/2025";"07/07/2025";"Solicita ao Executivo providenciar a implantação de um quiosque com sanitários no trecho gramado da Praça Caetano Parisi.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"141/2025";"11/06/2025";"Solicita ao Executivo estudar a implantação de um parque infantil no Jardim Alvorada II.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"140/2025";"11/06/2025";"Solicita ao Executivo estudar a implantação de uma pista de caminhada em área verde situada no bairro Portal do Itaqueri.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"100/2025";"10/04/2025";"Solicita ao Executivo proceder a estudos visando a implantação de dois redutores de velocidade, um no cruzamento da Rua Belo Horizonte com a Rua São João e outra no cruzamento da Rua São João com a Rua Belo Horizonte.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"80/2025";"19/03/2025";"Solicita ao Executivo providenciar a instalação de lâmpadas mais potentes em cinco postes de luz situados na Rua Luiz Azzini.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"60/2025";"06/03/2025";"Solicita ao Executivo implantar, na altura do número 192, da Rua João Schmidt, no Jardim Gelsomina, a interligação de boca de lobo existente no local.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"59/2025";"06/03/2025";"Solicita ao Executivo estudar, junto à Comissão de Trânsito, a possibilidade de se estender a faixa amarela que proíbe o estacionamento de caminhões e ônibus defronte à Câmara Municipal, até o final do trecho que faz frente ao Ginásio de Esportes.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"58/2025";"28/02/2025";"Solicita ao Executivo providenciar ao estudo para a implantação de um jardim com bancos no espaço situado entre a Avenida do Contorno e a Rua Laurival Parisi, no Jardim Solar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"57/2025";"28/02/2025";"Solicita ao Executivo providenciar um estudo visando, ou a implantação de um redutor de velocidade defronte ao Centro Cultural, ou a implantação de via de mão única na Rua Arlindo Meneghini.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"56/2025";"28/02/2025";"Solicita ao Executivo providenciar a implantação de um redutor de velocidade na Rua Pastor Moysés de Castro, no bairro GSP Life.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"55/2025";"28/02/2025";"Solicita ao Executivo providenciar, junto ao setor competente, a implantação de um redutor de velocidade na Avenida Ítalo Lorandi, imediações do Ginásio Municipal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"40/2025";"18/02/2025";"Solicita ao Executivo providenciar, junto ao setor de trânsito, a demarcação de uma vaga de estacionamento para idosos na Rua São João com a Avenida Brasil, defronte ao prédio da Assistência Social.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"28/2025";"18/02/2025";"Solicita ao Executivo estudar a execução de serviços de pintura de faixas e sinalização, além de implantação de dispositivos reflexivos na Avenida do Contorno.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"27/2025";"18/02/2025";"Solicita ao Executivo estudar a possibilidade de se recapear o trecho asfaltado da Estrada dos Bortolotti.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"26/2025";"18/02/2025";"Solicita ao Executivo proceder a implantação de pontos de ônibus no bairro dos Garcia (sentido Piracicaba/Charqueada) e na Rua Nossa Senhora do Rosário (bicicletaria).";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"25/2025";"18/02/2025";"Solicita ao Executivo de estudar a implantação de uma faixa elevada de pedestres na Rua Gabriel Lucas, imediações do CAPS.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"23/2025";"07/02/2025";"Solicita ao Executivo providenciar a execução de serviço de tapa buracos na Rua Luiz Callovi, no bairro São Benedito.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"13/2026";"20/07/2026";"De pesar pelo falecimento do Professor Luis Roberto Rizzi Marraccini";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"8/2026";"15/06/2026";"De aplausos à Guarda Civil Municipal de Charqueada pelo êxito em ocorrência de salvamento de bebê asfixiado";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"6/2026";"29/04/2026";"De aplausos à Guarda Civil Municipal de Charqueada pelo êxito em atendimento de ocorrência de salvamento de uma criança";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"7/2026";"27/02/2026";"Denomina de ""Gilberto Edson Verdi Favarin"", rua sem denominação no bairro Jardim Samambaia nesta urbe";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"31/2025";"11/08/2025";"Estabelece vedações no bairro “Loteamento Residencial Cidade Jardim”, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"RODRIGO APARECIDO MURILLO";"";"1/2025";"05/03/2025";"Fixa os valores dos subsídios dos Vereadores e do Presidente da Câmara Municipal de Charqueada/SP, na forma prevista pelo art. 29, inciso VI, da Constituição Federal de 1988, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/225"
"ROMERO ROCCA DOS SANTOS";"";"115/2026";"06/08/2026";"Solicita ao Executivo providenciar a manutenção dos brinquedos e da estrutura de piso do parque infantil da praça do Jardim Solar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"114/2026";"06/08/2026";"Solicita ao Executivo estudar a possibilidade de se utilizar o semáforo que está atualmente desativado na Avenida Barão do Rio Branco no cruzamento da Rua São João com a Avenida Brasil, no centro da cidade.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"112/2026";"03/08/2026";"Solicita ao Executivo providenciar a presença efetiva da Guarda Civil Municipal no Parque do Lago dos Biris, bem como a implantação no local de câmeras de monitoramento.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"105/2026";"27/07/2026";"Solicita ao Executivo providenciar a instalação de uma estrutura para lavar as mãos no recinto do festival gastronômico.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"175/2025";"07/08/2025";"Solicita ao Executivo providenciar a implantação de câmeras de monitoramento junto à ponte do Ribeirão Fregadoli.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"174/2025";"07/08/2025";"Solicita ao Executivo providenciar, junto ao setor responsável, a implantação de dois braços de luz na esquina da Rua Jorge Di Bene com a Rua Sylvio Callegaro.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"162/2025";"29/07/2025";"Solicita ao Executivo providenciar à revisão dos vencimentos dos servidores braçais da Prefeitura que atuam no cemitério municipal exercendo a função de coveiros.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"156/2025";"21/07/2025";"Solicita ao Executivo estudar a possibilidade de se utilizar o semáforo que está atualmente desativado na Avenida Barão do Rio Branco no cruzamento da Rua São João com a Avenida Brasil, no centro da cidade.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"151/2025";"11/07/2025";"Solicita ao Executivo providenciar a reconstrução do deck de madeira da serra, que está totalmente inutilizado, bem como instalar no local um sistema de iluminação fotovoltaica.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"137/2025";"30/05/2025";"Solicita ao Executivo providenciar à manutenção do gramado sintético da areninha esportiva, no centro da cidade, bem como instalar no local um bebedouro refrigerado.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"132/2025";"23/05/2025";"Solicita ao Executivo providenciar a implantação de uma faixa elevada na Rua Benedito Hélio Roccia, no bairro Jardim Solar, defronte ao ponto de ônibus escolar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"108/2025";"16/04/2025";"Solicita ao Executivo destinar parte dos recursos pretendidos no Projeto de Lei Nº 12/25, que visa a aquisição de câmeras de segurança, a equipamentos a serem instalados no Jardim do Bosque e no ecoponto da Água Branca.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"107/2025";"16/04/2025";"Solicita ao Executivo providenciar um incremento na iluminação pública do bairro Jardim do Bosque, bem como promover a uma completa revitalização do local.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"103/2025";"14/04/2025";"Solicita ao Executivo providenciar junto à CPFL a troca de lâmpada queimada em poste situado defronte ao número 324 da Rua Hermínio Mariotti, no Jardim do Bosque.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
